problem name,setup time,solve time,run time,status,objective,primal residual,primal ratio,prim_normalized,dual residual,dual ratio,dual_normalized,duality gap,duality gap ratio,duality_gap_normalized,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
ns1952667_MIPLIB,0.031015653,0.121075101,0.152090754,solved,0.0,4.1936291260867453e-07,6.066170470018448e-05,6.06629412134637e-11,6.771073073952538e-11,6.771073073494063e-05,6.771073073494064e-11,-2.929929142966668e-08,0.029299290571218245,2.9299290571218227e-08,69.70979403735558,1,75,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
nu25-pr12_MIPLIB,0.005787429,5.5770819419999995,5.582869370999999,solved,52757.48979493767,0.00026240647059264425,0.5883552277083917,5.883552276976346e-07,0.00021221535645432602,0.8454787923336884,8.454787929511663e-07,-0.014727904387131318,0.27915697221690894,2.791569723276519e-07,82.17269078899113,526,26300,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
p200x1188c_MIPLIB,0.001252628,0.122215119,0.123467747,solved,5678.61317159173,0.0009323318954103303,0.2359736408101709,2.359736408101709e-07,8.169247756888797e-07,0.00016341763867880668,1.6341763866550902e-10,0.002832192158109382,0.4986593402915167,4.986593404416045e-07,8.712669104679206,35,1775,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
peg-solitaire-a3_MIPLIB,0.024697279,0.062131537,0.086828816,solved,1.000000009041464,1.0540235351186311e-11,3.5577386576727167e-06,3.5577386576727167e-12,6.182920852821489e-11,3.091460426410744e-05,3.091460426410744e-11,2.557807432523873e-08,0.012789051204635906,1.2789037104803557e-08,0.6848907736132945,2,100,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
pg5_34_MIPLIB,0.001892443,5.019733278,5.021625721,solved,-16646.584664438353,0.001906935509628625,0.06056050097180614,9.53467751661015e-07,0.00011516983829156172,0.8226416894602744,8.226416895335454e-07,0.0013923427923145937,0.08363631472400242,8.363631745561355e-08,3.590193434868149,1399,69975,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
pg_MIPLIB,0.001997294,0.15443891,0.15643620400000002,solved,-11824.650431000224,0.002280581262620494,0.877716264614184,9.251850963977664e-07,9.432244190739102e-05,0.6737317181706597,6.737317182512325e-07,0.006962490343198624,0.5887613758366493,5.887613780381568e-07,3.7613193808192213,46,2325,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
pk1_MIPLIB,9.902e-05,0.000326262,0.000425282,solved,4.975651092557032e-14,5.743783298537346e-11,7.81208734617175e-08,7.846698495269597e-14,3.144322555623764e-11,1.5721612778118823e-05,1.572161277811882e-11,-5.689779996866982e-10,0.0005689779749147616,5.689779993629339e-10,0.20545810455989766,1,75,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
qap10_MIPLIB,0.121593054,8.67764357,8.799236624,solved,332.5661812090525,1.913484746662126e-06,0.8472902016335834,9.567423732584246e-07,9.31831776698755e-05,0.9226057194174214,9.22605719503711e-07,-0.00013422201905477493,0.4023848132454973,4.0238481179167714e-07,3.13029531499803,175,8750,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
ran14x18-disj-8_MIPLIB,0.00295119,5.226602008,5.2295531980000005,solved,3444.4188531064333,3.5562684646341325e-05,0.39173390130200697,7.731018401378549e-07,0.00017798883354741134,0.6716559755230539,6.716559756506088e-07,-0.0022683886177752295,0.6583777524123532,6.58377753483708e-07,2.108827216174478,1659,82950,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
rmatr100-p10_MIPLIB,0.013983746,2.239346697,2.2533304430000003,solved,360.59345974862134,3.9215008209136926e-05,0.43093415613654873,4.309341561365487e-07,0.0005595259797509938,0.9697157257320598,9.697157257300153e-07,1.7210227674979706e-05,0.04759551984988982,4.759551703989393e-08,18.546963691262732,135,6775,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
